Host ID,Host Name,Neighborhood,District,Latitude,Longitude,Room Type,Minimum Nights,Reviews,Last Review,Monthly Reviews,Number of Listings,Days Available,Price
33,7,1,13,6,16,1,3,6,87,71.0,1,0,46
25,0,2,73,9,0,0,15,4,76,29.0,1,220,240
69,12,1,28,7,19,0,3,50,90,343.0,1,243,240
69,10,3,184,8,24,1,3,58,90,468.0,3,358,50
25,7,2,91,13,1,1,3,2,80,13.0,2,0,115
69,3,0,66,24,24,1,3,19,89,154.0,3,166,75
50,2,2,200,20,14,0,1,16,74,109.0,1,0,160
69,9,2,93,23,16,1,2,49,90,336.0,3,178,80
68,6,2,118,10,4,0,4,32,91,235.0,2,216,150
59,13,4,160,0,0,1,2,4,91,29.0,5,355,79
63,14,1,90,12,15,0,3,2,76,21.0,1,177,250
67,8,3,54,20,21,1,15,12,85,84.0,1,21,60
69,0,3,116,16,14,1,1,10,91,70.0,1,365,85
61,4,1,127,0,8,0,2,26,91,187.0,2,275,200
22,10,3,162,13,23,1,3,1,89,64.0,1,305,40
38,12,1,213,11,10,1,4,4,90,28.0,1,128,89
57,2,2,73,9,0,1,2,6,83,40.0,1,0,95
46,1,1,81,0,0,0,5,31,90,215.0,1,151,135
69,4,2,64,12,6,0,1,44,89,299.0,1,299,260
69,9,2,93,23,16,1,2,40,90,274.0,3,177,80
63,1,1,13,7,16,0,3,6,90,43.0,1,14,130
39,3,2,190,18,6,0,30,0,89,94.8839874299054,4,0,165
69,10,3,165,8,22,0,2,38,90,272.0,1,363,200
45,14,2,201,21,8,0,6,21,90,182.0,1,116,139
29,9,2,118,10,3,1,30,4,87,33.0,1,52,59
69,14,1,74,0,11,1,1,19,76,156.0,2,98,45
65,9,4,89,0,0,0,30,3,86,21.0,2,129,75
56,7,1,13,4,21,0,2,49,91,351.0,2,336,159
16,7,2,196,11,0,1,2,2,80,13.0,1,0,120
69,9,1,51,3,12,1,2,52,91,362.0,1,224,99
69,13,2,201,20,6,1,2,81,91,562.0,1,6,112
48,11,2,126,16,5,0,1,2,82,15.0,1,0,175
40,3,1,127,0,9,0,2,8,90,59.0,1,27,85
9,12,3,54,20,21,1,1,14,91,95.0,1,123,55
24,7,3,54,20,22,1,2,17,90,135.0,1,24,80
36,7,2,37,10,0,1,2,3,81,20.0,1,0,90
36,4,2,201,19,4,0,5,6,90,81.0,1,5,180
69,2,2,177,13,1,0,1,0,90,208.2175573660341,1,158,215
69,12,1,158,2,16,1,10,0,90,195.91477387183363,1,0,47
69,11,3,167,0,24,0,2,29,91,212.0,1,138,275
56,4,1,28,8,20,1,3,45,91,313.0,1,75,115
40,10,4,193,0,0,0,1,36,90,250.0,3,171,199
11,8,2,111,15,7,0,30,0,89,44.659468388208154,23,363,150
11,8,2,111,16,7,0,30,0,89,42.067560024889275,23,0,150
36,7,1,26,2,21,1,3,3,85,28.0,1,365,120
53,7,2,64,12,6,1,14,7,90,57.0,1,126,60
68,3,1,127,0,13,1,2,12,89,86.0,1,36,58
10,4,1,181,2,6,1,2,16,75,125.0,1,0,149
44,5,3,165,8,22,1,2,47,90,328.0,3,159,45
69,13,1,28,7,22,1,14,1,83,9.0,1,0,55
69,0,2,94,17,2,1,3,35,91,241.0,2,53,110
68,11,3,54,20,21,1,2,1,79,6.0,1,0,70
46,10,3,54,20,21,1,2,22,90,153.0,5,360,60
22,1,1,28,5,21,0,30,1,79,6.0,26,31,121
61,14,1,51,3,21,1,2,23,90,157.0,1,172,62
22,1,2,111,15,6,1,30,3,76,28.0,26,345,75
37,7,2,205,24,17,1,30,2,89,20.0,34,281,50
69,0,3,4,17,21,1,6,7,90,49.0,1,2,52
13,14,1,158,1,13,1,1,0,90,101.99072578132836,1,95,109
40,11,3,218,16,22,0,3,8,85,54.0,1,0,100
51,3,1,28,7,19,0,3,46,90,321.0,1,270,160
59,9,1,127,0,7,1,3,1,82,8.0,3,88,200
31,3,1,51,2,12,1,1,13,90,90.0,1,83,65
63,8,3,165,9,22,0,3,14,85,98.0,1,19,115
68,1,4,160,1,0,1,10,2,75,13.0,1,191,50
62,12,2,64,13,7,1,1,67,90,458.0,3,241,95
14,7,2,93,22,17,0,30,3,88,26.0,4,0,300
40,3,2,61,21,15,1,2,68,90,482.0,1,0,69
69,10,1,189,2,3,0,2,48,90,341.0,2,171,169
15,3,1,213,11,12,0,1,52,91,358.0,1,262,134
37,9,3,188,16,21,1,1,0,91,179.11889739852177,1,365,89
51,13,3,116,18,17,2,5,11,89,77.0,5,90,35
40,2,2,94,18,3,1,1,18,90,126.0,4,249,120
69,6,2,93,23,16,0,2,23,90,163.0,1,0,140
68,0,2,126,17,8,0,30,7,83,50.0,2,188,200
31,3,2,94,19,4,1,2,35,90,244.0,1,93,139
69,0,2,201,21,9,1,2,17,90,143.0,1,126,80
67,12,2,64,12,6,1,3,3,81,21.0,1,0,79
38,11,2,201,20,5,0,30,0,91,126.29513331419349,8,283,125
38,8,0,39,23,23,2,1,26,90,181.0,1,141,40
69,7,1,30,0,23,0,1,28,90,200.0,1,172,91
29,9,2,64,13,6,0,3,9,91,63.0,1,88,295
51,4,2,61,21,14,1,1,16,89,144.0,1,0,76
41,1,1,13,7,15,1,2,80,90,592.0,2,45,48
67,9,0,146,24,23,0,3,20,76,139.0,1,281,125
69,0,2,91,13,1,0,4,6,74,43.0,1,364,250
14,7,2,61,22,17,1,4,8,90,63.0,4,0,65
54,4,1,13,4,12,1,6,1,80,6.0,1,0,80
40,10,4,193,0,0,0,3,1,82,7.0,3,0,48
69,2,2,94,19,5,1,1,17,83,117.0,2,0,99
68,1,3,218,15,21,1,1,25,90,174.0,3,332,55
69,14,2,93,21,13,2,1,49,90,337.0,2,5,44
69,0,3,165,9,21,0,7,10,89,76.0,1,365,200
3,12,1,51,2,13,0,3,36,91,264.0,1,332,150
58,9,0,204,24,23,0,2,38,90,265.0,1,107,100
46,11,2,187,14,6,0,35,2,81,15.0,1,83,150
27,12,2,64,12,4,1,2,3,80,20.0,1,0,150
33,6,3,104,9,24,0,2,23,89,174.0,7,10,128
69,2,2,94,19,4,0,3,71,91,548.0,2,95,200
15,9,1,28,8,21,0,2,19,90,217.0,1,2,190
48,6,1,181,2,3,1,5,7,89,48.0,2,0,40
14,10,2,102,24,19,0,6,2,80,13.0,1,0,71
47,8,3,4,19,20,1,2,4,81,28.0,9,283,60
47,8,3,4,19,20,1,1,48,90,346.0,9,351,59
69,9,1,28,4,22,0,2,41,90,286.0,1,168,125
50,4,1,13,6,16,0,3,9,85,62.0,1,0,115
59,7,1,60,1,14,0,2,14,82,102.0,2,0,65
69,9,2,205,24,17,2,1,8,75,55.0,1,89,50
26,2,1,13,7,15,0,2,14,89,100.0,1,0,198
69,12,1,158,2,9,0,3,53,90,376.0,1,74,78
69,14,2,118,11,4,0,2,50,91,404.0,1,325,160
47,9,1,90,13,17,2,3,4,82,27.0,1,0,125
57,6,1,28,8,19,1,1,8,89,54.0,2,295,90
60,6,1,189,1,0,1,1,11,89,110.0,8,146,43
56,10,1,28,7,18,0,5,1,83,8.0,1,5,80
33,4,1,213,9,16,1,4,4,87,28.0,1,0,60
16,1,2,34,17,2,0,3,2,84,14.0,1,0,190
18,2,1,60,0,14,2,1,1,84,9.0,1,0,60
69,12,2,93,23,13,1,1,39,91,270.0,1,176,57
48,5,2,94,18,3,0,30,3,90,25.0,20,342,120
25,13,2,111,15,6,0,4,2,84,14.0,1,0,119
69,3,1,80,6,7,0,2,31,89,226.0,1,95,200
61,5,3,116,17,17,2,1,0,90,199.1159484368335,1,0,38
69,2,2,93,22,12,0,2,68,90,475.0,1,32,92
28,13,1,51,2,18,1,13,2,82,14.0,4,354,45
19,8,2,91,14,1,0,3,18,91,127.0,1,10,200
63,14,2,136,16,8,1,4,3,83,25.0,1,0,120
55,4,1,13,5,17,1,2,4,81,27.0,1,0,42
43,10,2,91,13,1,1,7,44,90,310.0,1,0,89
7,14,2,200,20,13,1,2,35,90,257.0,1,180,95
4,10,2,93,23,12,1,5,4,90,34.0,3,324,80
31,11,2,205,24,18,0,1,24,91,167.0,3,352,235
67,4,1,28,8,21,1,2,3,80,20.0,2,0,40
69,6,0,134,24,20,0,1,4,80,27.0,1,0,150
51,13,2,93,23,15,0,1,4,76,30.0,1,0,120
63,10,2,73,9,1,1,1,40,91,278.0,1,49,130
42,0,1,51,2,10,1,2,1,80,6.0,1,157,75
69,0,2,208,14,0,0,3,38,90,278.0,1,100,125
28,11,2,93,23,15,1,10,1,76,14.0,2,0,120
0,3,1,150,4,6,0,5,1,80,6.0,1,0,120
46,9,1,52,5,23,1,28,9,89,62.0,3,312,35
53,11,1,28,9,20,1,3,1,80,6.0,1,0,45
27,14,1,13,6,19,0,30,1,80,6.0,2,111,100
69,5,2,197,10,3,1,1,86,90,631.0,1,20,97
14,12,1,213,10,13,0,2,21,90,159.0,1,88,225
13,6,1,41,5,8,0,365,1,83,8.0,2,0,89
63,4,3,165,8,22,1,1,16,90,145.0,2,220,80
61,2,3,122,10,22,1,2,0,89,193.9891582360636,1,365,200
53,11,1,13,7,18,1,7,1,80,6.0,1,0,40
19,3,2,64,12,6,1,2,9,84,65.0,1,0,80
0,1,2,111,15,6,0,2,29,90,213.0,1,0,175
11,13,1,57,6,5,0,4,15,89,103.0,2,22,250
69,7,1,90,12,13,0,3,58,90,408.0,1,70,135
25,13,2,73,8,0,0,29,0,89,61.93820054461902,96,1,179
5,5,2,205,24,18,1,2,15,89,105.0,1,98,59
63,7,2,94,19,4,0,1,43,91,436.0,1,2,180
69,9,2,126,19,6,1,3,1,79,6.0,1,5,125
16,0,2,200,19,10,0,7,29,90,205.0,1,173,170
25,13,2,73,8,0,0,29,2,88,23.0,96,347,182
12,0,2,205,24,16,1,3,23,90,164.0,1,1,65
44,5,3,165,8,22,1,2,39,90,270.0,3,141,42
58,0,1,213,10,10,1,3,50,90,352.0,1,28,79
34,9,1,158,2,9,0,7,8,86,57.0,1,4,80
35,5,2,208,14,0,0,5,4,87,29.0,1,0,165
7,0,1,158,1,11,1,1,43,90,306.0,2,14,50
14,5,1,158,1,9,0,2,2,83,14.0,1,0,75
51,4,1,157,3,8,0,3,13,90,98.0,1,2,128
61,1,2,93,23,15,0,4,17,90,141.0,2,245,122
44,13,3,218,16,22,1,1,2,90,14.0,1,0,46
69,3,2,93,23,12,1,4,3,80,20.0,1,179,85
16,7,3,83,7,22,0,2,4,85,40.0,2,0,150
37,3,2,200,19,13,0,5,1,83,8.0,1,0,199
52,6,2,94,17,2,1,4,0,90,169.43005865191537,1,0,70
69,3,1,28,8,20,0,2,31,90,233.0,1,353,105
28,14,3,79,10,23,1,2,6,82,42.0,4,6,59
55,1,2,201,21,7,1,12,1,80,6.0,1,0,67
10,0,1,90,12,15,1,1,30,90,207.0,2,1,61
2,1,1,213,9,13,0,2,77,91,553.0,1,10,170
47,12,2,208,14,1,0,3,0,90,165.14935133359972,1,0,100
4,0,3,167,0,24,0,2,2,80,13.0,2,0,86
29,3,3,54,20,21,1,3,10,90,78.0,1,88,85
42,0,2,201,21,7,0,59,0,90,100.40349628650688,1,0,145
69,13,2,177,12,1,0,3,34,90,247.0,1,37,210
69,11,0,72,24,22,1,1,28,91,246.0,1,73,50
42,3,2,61,21,17,1,3,18,91,173.0,6,88,80
68,12,3,188,15,21,1,1,74,85,514.0,1,0,50
38,5,1,28,7,18,1,3,1,80,6.0,1,0,50
69,9,3,79,10,23,1,1,72,90,518.0,1,228,50
61,2,1,213,9,12,1,3,12,75,96.0,1,0,151
53,4,2,64,13,5,1,1,1,80,6.0,1,363,200
50,2,2,85,15,5,0,4,4,83,28.0,2,0,150
37,6,2,91,14,2,0,3,13,91,95.0,1,0,147
22,6,1,158,2,14,0,4,1,81,6.0,1,21,200
36,3,1,28,8,21,1,1,44,90,330.0,4,59,70
69,10,1,13,4,18,0,8,1,76,15.0,1,0,140
36,14,3,59,17,22,0,60,0,89,92.68359628991155,1,365,109
11,7,3,188,16,21,1,3,26,90,181.0,1,1,55
63,4,0,191,23,24,1,3,19,90,135.0,4,8,50
38,5,2,111,15,6,0,2,43,91,309.0,1,284,200
56,11,2,94,18,3,0,4,16,90,123.0,2,20,190
34,6,1,213,10,11,0,3,7,85,61.0,1,67,200
51,3,1,28,8,22,1,1,29,89,202.0,2,0,49
69,3,1,90,14,12,0,1,63,90,450.0,6,0,119
37,13,3,4,18,21,1,1,5,80,34.0,1,0,40
62,13,2,136,16,7,0,30,1,82,7.0,50,365,210
10,5,1,150,3,7,0,7,8,74,61.0,1,43,105
44,9,2,200,20,13,0,27,2,76,18.0,1,154,86
4,4,2,201,20,7,0,4,12,87,154.0,1,0,150
38,3,3,182,2,24,1,1,50,90,348.0,2,355,60
11,12,1,213,10,12,0,10,5,90,46.0,1,150,225
69,1,1,213,9,15,1,1,6,74,41.0,2,365,157
69,0,1,28,8,20,1,4,2,80,13.0,1,363,70
55,2,3,4,18,20,0,15,2,85,17.0,2,71,140
63,4,0,191,23,24,0,2,37,90,262.0,4,70,74
69,10,1,23,0,9,0,5,8,85,55.0,1,179,150
69,9,2,205,24,18,0,1,81,91,572.0,1,171,75
61,10,1,17,0,6,1,2,2,82,13.0,1,0,40
33,8,2,201,21,9,0,2,15,91,128.0,1,18,180
33,4,1,13,4,19,1,3,13,89,91.0,2,0,37
28,9,1,28,7,20,1,3,2,74,13.0,5,0,40
15,14,1,213,11,16,0,7,1,81,7.0,1,9,130
7,12,1,213,11,16,1,2,7,84,53.0,1,0,99
54,5,2,64,13,7,0,2,50,91,368.0,1,278,142
39,12,1,13,7,11,1,1,20,89,138.0,2,87,70
69,14,0,0,24,23,1,1,38,91,269.0,1,85,45
64,1,3,77,17,24,1,1,25,86,175.0,4,77,59
38,7,2,201,20,6,0,2,20,90,146.0,1,6,160
64,0,3,167,0,24,1,1,30,91,219.0,1,342,125
63,1,1,13,6,18,1,1,97,90,699.0,1,25,59
25,13,2,34,15,2,0,29,0,85,-2.2876029303667167,96,335,239
69,0,2,111,15,6,0,2,16,89,156.0,1,6,200
27,7,1,213,8,13,0,3,2,85,15.0,1,3,130
20,12,3,188,16,21,0,2,6,83,42.0,1,141,104
25,13,2,73,9,0,0,29,1,89,56.0,96,333,182
69,9,3,22,9,24,1,1,24,90,166.0,1,6,30
59,2,2,93,22,16,1,1,28,86,199.0,1,163,65
20,10,2,61,21,14,0,2,27,90,193.0,1,31,250
67,2,3,180,2,24,1,3,2,75,22.0,2,180,60
67,2,3,180,2,24,1,3,15,91,117.0,2,365,48
17,12,3,4,18,22,0,2,47,90,345.0,3,308,149
69,5,1,30,1,22,1,2,56,90,405.0,4,365,59
28,14,2,201,22,8,0,3,1,81,7.0,1,0,100
67,13,1,13,6,20,0,30,2,76,24.0,6,255,62
50,0,1,57,7,5,0,4,27,90,194.0,1,57,135
39,12,3,77,18,24,1,1,78,90,542.0,2,87,95
36,4,1,174,0,11,1,5,3,82,21.0,1,97,59
10,8,2,200,19,14,1,2,4,80,27.0,2,0,59
63,4,0,191,23,24,1,4,34,90,253.0,4,37,40
8,7,1,213,10,11,0,2,8,90,59.0,1,77,215
70,12,3,4,18,20,0,30,5,87,36.0,1,5,120
70,14,3,59,19,23,1,1,128,90,818.0,5,278,49
61,3,2,114,11,2,1,240,1,82,7.0,1,0,41
43,14,2,129,22,8,1,6,3,76,21.0,1,34,125
62,3,2,91,13,1,0,3,14,90,102.0,1,297,250
32,6,1,158,2,10,0,2,7,90,53.0,1,9,75
70,9,1,51,3,18,1,5,1,76,15.0,1,0,34
58,13,2,126,17,8,1,2,0,91,203.87251372574235,1,0,169
65,1,1,13,5,16,1,1,85,85,600.0,4,0,60
57,9,1,213,10,10,1,1,0,91,200.75421590480303,2,0,150
70,4,2,201,21,10,0,1,6,81,42.0,2,179,150
59,6,2,94,19,4,0,7,10,91,73.0,1,0,224
68,13,3,104,2,24,1,1,68,90,480.0,6,153,80
38,0,1,90,12,17,1,3,9,89,68.0,1,365,100
70,6,3,54,20,20,0,1,4,81,27.0,1,0,100
43,10,2,200,19,12,0,7,3,80,20.0,1,0,125
24,0,1,213,9,14,0,1,20,85,141.0,1,0,120
70,1,1,13,7,11,1,2,0,89,188.82481172627135,1,87,75
68,13,3,104,3,24,1,1,81,90,572.0,6,85,70
70,6,3,77,17,24,1,1,9,85,68.0,4,57,60
70,7,2,201,22,9,1,5,4,82,27.0,1,0,50
41,3,2,64,13,5,0,3,0,90,155.4234587378401,1,0,149
64,8,2,126,16,4,0,6,38,90,267.0,2,27,180
65,5,2,200,19,12,0,3,3,81,22.0,1,0,118
39,5,2,93,23,17,0,2,2,81,14.0,1,0,70
70,11,2,34,16,2,1,1,46,90,321.0,1,109,175
54,2,1,74,1,9,0,5,8,91,65.0,1,258,165
56,0,2,111,15,6,1,5,1,80,6.0,1,0,150
16,5,2,61,21,14,0,4,17,90,120.0,1,0,50
69,8,2,205,24,17,1,1,8,90,57.0,3,53,50
59,0,4,2,0,0,1,4,17,91,119.0,8,316,33
70,6,3,77,17,24,1,1,33,90,235.0,4,49,60
70,6,3,77,17,24,1,1,20,90,163.0,4,2,50
11,5,2,114,12,2,1,2,34,91,264.0,1,160,110
70,12,2,126,15,5,0,5,0,89,188.15160617753241,4,40,145
10,10,2,201,20,5,0,6,5,89,36.0,1,0,137
10,8,1,13,6,19,1,30,4,74,36.0,2,21,50
30,2,2,205,24,16,0,2,3,87,24.0,1,35,150
37,1,1,13,4,18,1,5,19,89,133.0,1,199,45
27,9,2,93,23,15,1,2,15,89,106.0,1,140,75
70,6,2,205,24,17,1,2,0,74,5.609363864320898,1,0,50
70,1,2,201,21,8,1,4,2,76,18.0,1,197,91
68,7,3,71,0,24,0,2,22,91,159.0,1,47,250
37,4,1,158,2,14,0,60,15,90,120.0,1,2,80
66,10,2,64,13,6,0,2,6,90,41.0,1,39,136
69,8,1,52,4,23,1,2,48,91,351.0,2,327,99
18,1,0,95,23,19,0,2,40,90,283.0,1,248,103
28,13,2,205,24,17,1,1,0,74,-70.1018850413395,1,63,175
70,8,2,205,24,19,1,3,0,74,8.08049513691941,1,363,125
57,11,1,41,7,8,0,30,0,89,132.78909723549913,1,0,180
70,3,2,201,22,8,0,2,16,91,150.0,1,1,120
69,10,2,64,13,6,0,3,0,90,209.90596852466956,1,0,164
69,10,3,83,8,23,1,7,17,88,126.0,1,66,50
44,12,1,13,6,15,1,30,10,84,70.0,1,37,80
60,5,3,4,17,19,1,3,8,89,64.0,1,18,49
51,8,2,93,23,16,1,5,1,80,6.0,1,0,50
48,8,3,165,8,21,1,2,0,89,166.6542812954413,2,0,120
29,2,3,59,17,23,0,1,59,90,417.0,1,150,60
24,4,2,93,22,13,1,1,14,74,98.0,1,0,45
28,11,2,93,23,15,1,4,3,85,39.0,2,0,70
40,0,2,34,16,2,0,30,2,76,20.0,1,0,120
61,1,1,213,9,19,1,7,0,90,186.2669197223605,1,0,75
4,2,1,41,4,9,1,7,2,90,87.0,1,89,70
56,10,3,104,3,24,0,1,0,90,211.19551063576188,4,177,60
65,6,3,165,7,22,1,1,20,89,143.0,7,107,55
57,0,1,213,8,18,1,10,1,80,6.0,1,0,80
27,5,2,35,11,1,0,3,0,91,144.78279010619423,1,0,150
44,6,1,28,8,19,0,28,0,89,116.75414504869462,1,90,150
15,6,2,93,22,13,0,2,3,82,23.0,1,6,225
70,3,3,138,0,23,0,2,7,91,54.0,1,44,200
70,4,1,13,5,21,0,3,49,91,362.0,1,102,99
30,2,3,116,16,14,0,1,3,82,22.0,1,0,110
16,0,3,77,18,24,0,30,1,90,99.0,15,291,115
14,1,1,213,12,12,0,2,9,90,65.0,1,120,225
69,12,1,13,5,18,1,1,21,85,147.0,2,260,95
18,14,1,150,3,6,0,4,3,89,23.0,1,0,139
20,8,1,28,8,21,1,2,20,90,156.0,3,282,65
39,12,2,177,12,1,0,1,6,89,65.0,3,172,160
70,7,3,4,19,21,1,5,0,76,51.12105362340536,1,362,150
70,0,2,93,23,12,0,3,0,88,176.56550170246692,1,0,250
18,0,2,85,15,4,0,4,2,83,14.0,1,3,175
9,9,1,157,4,7,0,2,19,85,183.0,1,0,179
18,2,1,90,13,15,0,2,34,90,333.0,1,129,130
58,3,1,60,1,20,0,2,18,90,145.0,1,39,80
21,7,1,13,4,18,1,3,4,82,27.0,1,0,44
41,7,2,64,13,3,0,1,8,89,57.0,1,16,300
49,4,2,91,14,2,0,2,18,91,132.0,1,38,215
70,10,1,51,3,13,0,1,26,83,190.0,1,0,100
70,0,1,51,3,17,0,4,7,89,55.0,2,343,295
63,8,2,201,21,7,0,1,4,74,28.0,1,0,100
67,7,2,126,17,6,2,1,5,74,35.0,2,83,85
64,5,1,215,2,5,0,10,3,88,24.0,1,23,150
68,7,1,13,5,18,0,2,23,90,165.0,1,77,225
56,10,3,104,3,24,1,2,0,85,120.21862154123988,4,179,80
42,5,1,158,1,14,1,5,2,85,15.0,1,54,75
56,10,3,104,4,24,1,1,1,80,6.0,4,177,140
37,5,1,13,5,13,0,2,3,81,22.0,1,0,110
45,14,1,74,1,12,1,1,0,91,181.89393738051444,1,0,100
69,1,1,213,9,14,0,2,4,74,28.0,2,89,265
24,14,1,74,0,11,0,4,1,82,7.0,1,20,150
59,13,1,60,1,13,0,3,4,85,29.0,1,12,91
70,6,2,94,18,3,0,10,23,90,167.0,1,68,185
64,9,2,94,18,4,1,4,1,80,6.0,1,0,125
43,7,3,188,16,21,0,5,0,90,172.00636303042816,1,0,75
26,8,2,64,13,6,0,2,3,89,24.0,2,22,330
5,6,1,213,11,11,1,2,0,91,102.20899942360259,4,159,99
69,3,3,77,19,24,1,3,24,90,172.0,1,153,50
52,11,2,93,23,16,1,1,67,90,481.0,1,78,79
24,6,1,213,10,14,0,2,8,90,56.0,1,0,129
70,5,3,218,15,22,1,1,7,81,49.0,1,0,40
43,11,1,28,8,19,0,2,39,90,308.0,2,209,200
46,2,1,28,7,20,1,2,9,84,63.0,1,0,41
69,11,1,137,7,8,1,2,37,90,263.0,1,157,140
67,14,2,73,9,0,0,1,54,90,394.0,6,117,295
51,14,1,30,1,22,0,5,6,85,43.0,3,90,125
68,5,2,136,16,7,0,30,3,75,26.0,4,113,150
39,3,2,190,18,6,0,20,1,80,6.0,4,0,170
6,6,3,4,17,20,0,10,0,90,98.92284543377988,1,0,101
68,7,2,201,21,7,0,2,8,90,58.0,1,1,175
48,10,2,93,21,13,0,2,42,91,303.0,1,115,105
52,7,1,28,7,20,1,2,7,75,53.0,1,90,54
68,12,3,165,8,22,1,1,4,82,27.0,1,269,90
18,0,3,4,17,20,0,3,3,90,25.0,1,0,125
30,2,1,213,11,16,0,6,0,90,129.85410795355813,2,0,233
53,2,1,51,2,10,0,3,43,89,327.0,1,68,139
11,6,1,28,7,20,0,3,42,90,303.0,1,92,135
60,1,2,196,11,1,0,30,0,88,108.57114272463923,232,6,305
6,10,2,64,12,6,0,7,4,85,37.0,1,0,175
59,13,1,30,1,22,0,1,1,81,7.0,1,178,140
31,3,2,85,14,6,0,2,25,76,202.0,1,30,126
38,10,1,189,1,1,1,1,13,89,95.0,2,68,75
58,7,1,28,8,20,1,2,5,84,35.0,1,0,62
26,3,1,157,3,8,1,2,2,84,13.0,3,0,99
66,7,3,104,8,24,1,1,4,90,399.0,4,337,50
57,9,2,64,13,6,0,3,4,85,28.0,1,7,224
13,6,1,13,4,18,1,2,3,74,21.0,1,11,95
5,9,1,80,7,8,0,3,5,90,35.0,3,99,108
39,12,2,94,19,3,1,3,11,90,77.0,2,0,94
70,13,2,93,22,16,0,31,48,90,343.0,4,117,160
68,7,4,87,0,0,0,3,11,87,104.0,3,333,72
59,7,2,200,18,10,0,3,22,91,157.0,1,329,199
20,4,3,188,15,19,1,3,3,74,28.0,2,112,50
20,1,1,213,11,11,1,2,8,81,57.0,1,0,75
49,3,3,4,19,21,0,1,8,88,61.0,5,297,169
34,7,1,28,6,21,1,3,36,91,339.0,2,292,75
70,13,2,93,22,16,0,31,49,91,350.0,4,119,85
64,6,3,116,17,18,1,3,2,81,15.0,1,0,75
70,14,3,162,12,23,1,1,55,91,391.0,1,4,99
26,9,4,89,0,0,1,2,4,75,28.0,3,86,120
51,13,2,37,10,0,0,2,4,76,44.0,1,0,200
70,4,3,77,15,24,1,1,9,83,64.0,1,0,80
13,14,1,31,4,1,0,2,37,90,292.0,1,100,150
9,2,3,54,19,23,1,1,36,91,310.0,1,179,55
55,11,2,201,21,8,0,30,0,81,25.829135802824993,33,364,180
27,0,2,136,16,6,0,5,2,81,14.0,1,0,120
12,8,2,61,21,14,1,3,5,87,36.0,1,0,90
54,12,3,104,4,24,1,1,70,91,506.0,3,90,40
2,8,3,216,7,23,1,3,5,83,35.0,2,281,42
58,7,3,184,6,24,1,2,8,88,75.0,4,122,55
24,13,2,61,21,16,0,10,13,89,91.0,1,11,180
38,5,2,201,21,9,0,2,29,90,220.0,1,35,225
12,9,1,51,3,13,0,3,27,91,208.0,3,288,150
58,0,0,95,24,19,1,3,23,88,163.0,1,188,50
22,9,2,34,16,2,0,28,4,90,31.0,1,61,170
26,1,1,31,4,1,0,3,5,89,62.0,1,0,50
70,11,1,51,2,15,0,2,50,91,392.0,1,0,112
38,5,2,61,21,15,1,2,5,84,49.0,1,0,170
69,9,1,23,0,10,1,3,1,84,10.0,1,178,80
70,8,2,61,22,18,0,1,5,90,56.0,1,352,300
70,1,1,28,6,21,1,1,50,90,360.0,1,91,60
63,14,3,59,17,23,1,1,135,91,858.0,2,48,54
70,13,0,110,24,22,1,1,68,90,488.0,1,63,46
70,1,0,151,24,23,1,2,6,75,43.0,1,0,80
65,9,4,89,0,0,0,30,9,74,78.0,2,130,180
60,3,1,213,9,10,0,10,3,74,21.0,3,284,168
56,10,3,104,4,24,1,2,0,85,120.15419175349138,4,179,100
70,3,1,41,6,10,1,1,23,90,167.0,1,189,97
67,10,3,77,18,24,1,4,11,89,78.0,2,168,48
70,2,1,52,4,23,0,1,22,85,160.0,3,126,95
30,1,2,35,11,3,0,1,11,90,77.0,1,24,170
50,13,2,61,21,15,1,1,81,91,661.0,1,29,125
24,3,2,64,13,7,1,1,41,89,313.0,2,13,175
67,0,2,111,15,6,1,30,3,82,22.0,1,0,80
21,7,2,118,10,4,0,3,47,90,344.0,1,28,139
14,14,2,35,10,2,0,2,4,81,27.0,1,0,162
31,5,1,13,6,19,1,4,25,90,225.0,1,249,75
70,3,3,180,2,24,0,2,48,90,346.0,1,316,93
67,6,2,93,23,16,1,7,10,76,128.0,1,0,99
23,9,2,144,12,2,0,1,15,89,111.0,8,34,89
70,2,1,52,4,23,1,1,17,90,163.0,3,67,85
66,11,2,201,20,7,1,20,5,87,38.0,2,64,105
0,1,1,13,5,19,0,4,33,90,254.0,1,23,100
17,2,2,94,17,2,0,9,2,85,27.0,1,12,198
53,9,1,13,5,11,1,7,6,90,44.0,1,0,48
63,11,2,201,21,8,0,30,0,88,128.48557432325785,3,200,117
69,13,1,41,7,9,0,7,2,82,13.0,1,125,110
30,11,2,64,13,4,0,5,3,85,21.0,1,12,206
13,0,2,91,13,1,0,5,0,90,97.7558707612952,1,0,164
9,0,1,28,8,20,1,1,74,90,557.0,1,48,90
18,7,2,196,11,1,0,3,15,90,120.0,1,84,220
20,13,1,189,1,1,1,1,1,87,26.0,3,365,150
70,0,1,28,5,21,1,7,0,89,187.5097611258634,1,0,45
10,3,2,118,11,3,1,7,9,75,70.0,1,0,65
39,6,2,64,13,5,0,2,7,89,51.0,1,0,170
5,13,2,64,13,6,0,3,2,74,14.0,1,0,175
40,7,1,28,5,22,0,3,34,90,257.0,2,119,99
4,5,1,25,8,3,0,7,10,91,86.0,1,125,185
59,9,2,61,21,18,0,2,33,90,262.0,2,304,150
53,0,1,63,3,23,0,3,10,90,73.0,1,292,175
